inventory_id,lens_type,lens_index,coating,sphere_power,cylinder_power,quantity,monthly_demand,reorder_level,source
3011,Bifocal,1.56,Photochromic,-2.0,-1.5,3,4,5,Inhouse
3012,Progressive,1.67,Anti-Glare,-0.25,-2.0,5,9,5,Inhouse
3013,Progressive,1.56,Photochromic,0.5,-2.5,5,5,5,Inhouse
3014,Bifocal,1.56,Anti-Glare,-3.25,-1.75,6,7,5,Inhouse
3015,Progressive,1.74,Anti-Glare,0.75,-0.5,9,3,5,Inhouse
3016,Progressive,1.56,Anti-Glare,-0.75,-2.5,6,7,5,Inhouse
3017,Single Vision,1.74,Photochromic,-1.75,0.0,2,12,5,Inhouse
3018,Single Vision,1.56,Photochromic,-2.25,-2.5,3,5,5,Inhouse
3019,Single Vision,1.61,Anti-Glare,1.0,-1.25,3,15,5,Inhouse
3020,Progressive,1.61,Blue Cut,-2.0,-2.75,11,7,5,Inhouse
3021,Progressive,1.74,Photochromic,-0.25,-1.75,4,6,5,Inhouse
3022,Single Vision,1.61,Blue Cut,0.75,-0.5,10,7,5,Inhouse
3023,Single Vision,1.61,Photochromic,-0.5,-2.75,4,13,5,Inhouse
3024,Progressive,1.67,Anti-Glare,-0.25,-1.25,8,5,5,Inhouse
3025,Single Vision,1.56,Anti-Glare,-0.25,-1.5,7,15,5,Inhouse
3026,Single Vision,1.74,Hard Coat,-3.0,-0.75,11,11,5,Inhouse
3027,Single Vision,1.67,Photochromic,-4.5,-1.25,11,9,5,Inhouse
3028,Single Vision,1.67,Blue Cut,-2.0,-1.25,12,8,5,Inhouse
3029,Progressive,1.74,Anti-Glare,-2.25,-2.25,4,7,5,Inhouse
3030,Single Vision,1.61,Photochromic,-4.75,-0.5,11,7,5,Inhouse
3031,Single Vision,1.61,Hard Coat,1.5,-1.75,11,6,5,Inhouse
3032,Single Vision,1.74,Hard Coat,1.5,-2.75,7,8,5,Inhouse
3033,Progressive,1.61,Anti-Glare,-3.25,-1.25,2,3,5,Inhouse
3034,Single Vision,1.56,Anti-Glare,-5.25,-1.0,6,10,5,Inhouse
3035,Single Vision,1.56,Blue Cut,-2.75,-0.75,3,15,5,Inhouse
3036,Single Vision,1.67,Anti-Glare,0.0,0.0,11,7,5,Inhouse
3037,Single Vision,1.56,Photochromic,1.5,0.0,12,13,5,Inhouse
3038,Single Vision,1.56,Hard Coat,2.5,-0.5,11,9,5,Inhouse
3039,Single Vision,1.74,Photochromic,2.5,0.0,3,4,5,Inhouse
3040,Bifocal,1.67,Photochromic,-4.0,-2.5,10,6,5,Inhouse
3041,Single Vision,1.61,Photochromic,-0.25,-2.25,9,15,5,Inhouse
3042,Progressive,1.61,Blue Cut,-2.0,-1.25,0,5,5,Vendor
3043,Bifocal,1.74,Photochromic,-5.5,0.0,0,3,5,Vendor
3044,Progressive,1.74,Hard Coat,-5.25,-1.25,11,10,5,Inhouse
3045,Bifocal,1.56,Anti-Glare,-1.0,-0.5,4,11,5,Inhouse
3046,Single Vision,1.56,Hard Coat,-3.5,-1.5,7,7,5,Inhouse
3047,Single Vision,1.61,Blue Cut,-1.25,-0.5,4,12,5,Inhouse
3048,Single Vision,1.61,Hard Coat,-4.75,-0.5,7,6,5,Inhouse
3049,Bifocal,1.56,Blue Cut,-2.25,0.0,12,7,5,Inhouse
3050,Single Vision,1.67,Anti-Glare,-1.0,-2.25,7,10,5,Inhouse
3051,Progressive,1.61,Hard Coat,-2.5,-1.0,7,8,5,Inhouse
3052,Single Vision,1.56,Hard Coat,-2.5,-1.25,2,5,5,Inhouse
3053,Single Vision,1.74,Blue Cut,-1.0,-0.75,3,10,5,Inhouse
3054,Progressive,1.74,Hard Coat,-3.25,-0.25,12,2,5,Inhouse
3055,Bifocal,1.56,Hard Coat,-2.25,-0.5,3,4,5,Inhouse
3056,Single Vision,1.74,Hard Coat,-0.75,-2.0,7,3,5,Inhouse
3057,Progressive,1.56,Blue Cut,1.25,-2.75,10,2,5,Inhouse
3058,Progressive,1.67,Anti-Glare,-3.5,-1.75,0,3,5,Vendor
3059,Progressive,1.74,Hard Coat,-3.75,0.0,2,7,5,Inhouse
3060,Single Vision,1.61,Anti-Glare,1.25,0.0,10,9,5,Inhouse
3061,Progressive,1.56,Blue Cut,0.25,-0.5,10,5,5,Inhouse
3062,Progressive,1.56,Photochromic,-2.0,-1.75,10,6,5,Inhouse
3063,Progressive,1.74,Anti-Glare,-0.75,-2.0,11,4,5,Inhouse
3064,Single Vision,1.74,Anti-Glare,-1.75,-2.5,5,10,5,Inhouse
3065,Single Vision,1.56,Blue Cut,-1.75,-0.75,2,4,5,Inhouse
3066,Single Vision,1.67,Hard Coat,-1.75,-0.5,5,7,5,Inhouse
3067,Single Vision,1.56,Anti-Glare,-1.5,-2.25,4,10,5,Inhouse
3068,Single Vision,1.74,Hard Coat,-0.75,-1.5,7,4,5,Inhouse
3069,Bifocal,1.61,Blue Cut,1.75,-2.0,4,2,5,Inhouse
3070,Bifocal,1.56,Blue Cut,-1.75,0.0,10,5,5,Inhouse
3071,Progressive,1.74,Anti-Glare,-1.5,-1.75,10,7,5,Inhouse
3072,Single Vision,1.67,Anti-Glare,-2.0,-2.0,6,9,5,Inhouse
3073,Single Vision,1.56,Photochromic,-0.25,-1.25,2,5,5,Inhouse
3074,Single Vision,1.56,Anti-Glare,-3.75,-1.75,10,7,5,Inhouse
3075,Single Vision,1.67,Anti-Glare,-2.75,0.0,5,5,5,Inhouse
3076,Single Vision,1.74,Anti-Glare,1.5,-1.0,11,6,5,Inhouse
3077,Single Vision,1.56,Hard Coat,0.25,-0.5,2,7,5,Inhouse
3078,Single Vision,1.61,Anti-Glare,2.75,-1.25,4,11,5,Inhouse
3079,Single Vision,1.74,Anti-Glare,-1.0,-1.0,2,11,5,Inhouse
3080,Progressive,1.74,Blue Cut,-0.75,-1.0,10,5,5,Inhouse
3081,Single Vision,1.67,Hard Coat,0.0,-1.25,11,10,5,Inhouse
3082,Progressive,1.67,Blue Cut,-1.0,-1.75,12,6,5,Inhouse
3083,Progressive,1.61,Anti-Glare,1.75,-1.0,10,6,5,Inhouse
3084,Progressive,1.56,Anti-Glare,-1.0,-0.5,7,6,5,Inhouse
3085,Single Vision,1.61,Photochromic,-2.75,-1.25,7,7,5,Inhouse
3086,Progressive,1.74,Hard Coat,-3.75,-0.25,11,5,5,Inhouse
3087,Progressive,1.56,Anti-Glare,-2.5,-1.5,7,2,5,Inhouse
3088,Single Vision,1.56,Anti-Glare,-2.75,-1.5,7,10,5,Inhouse
3089,Bifocal,1.61,Anti-Glare,-1.75,-1.5,7,12,5,Inhouse
3090,Bifocal,1.61,Anti-Glare,-4.5,-0.75,3,8,5,Inhouse
3091,Progressive,1.61,Anti-Glare,-0.75,-2.0,3,6,5,Inhouse
3092,Single Vision,1.67,Blue Cut,-3.25,-1.75,12,12,5,Inhouse
3093,Progressive,1.56,Blue Cut,-3.25,-1.5,4,8,5,Inhouse
3094,Bifocal,1.61,Anti-Glare,-1.0,-1.0,4,8,5,Inhouse
3095,Single Vision,1.67,Photochromic,-3.75,-1.25,6,3,5,Inhouse
3096,Single Vision,1.74,Blue Cut,1.0,-2.0,9,8,5,Inhouse
3097,Single Vision,1.74,Blue Cut,1.0,-1.0,11,10,5,Inhouse
3098,Progressive,1.74,Photochromic,-0.5,-2.25,5,4,5,Inhouse
3099,Progressive,1.56,Blue Cut,-3.0,-2.25,9,6,5,Inhouse
3100,Single Vision,1.61,Photochromic,-0.75,-1.75,12,12,5,Inhouse
3101,Single Vision,1.61,Anti-Glare,-2.5,-1.75,11,7,5,Inhouse
3102,Single Vision,1.56,Blue Cut,-0.5,-1.25,4,10,5,Inhouse
3103,Bifocal,1.74,Photochromic,-6.0,0.0,3,5,5,Inhouse
3104,Single Vision,1.74,Blue Cut,-4.0,-0.5,3,7,5,Inhouse
3105,Single Vision,1.56,Photochromic,1.0,0.0,7,8,5,Inhouse
3106,Single Vision,1.56,Hard Coat,-0.25,-2.5,9,8,5,Inhouse
3107,Single Vision,1.61,Photochromic,-3.25,0.0,4,5,5,Inhouse
3108,Bifocal,1.74,Anti-Glare,-0.25,-0.5,8,5,5,Inhouse
3109,Single Vision,1.61,Blue Cut,-5.0,-0.5,4,7,5,Inhouse
3110,Single Vision,1.56,Photochromic,-4.25,0.0,12,6,5,Inhouse
3111,Single Vision,1.61,Photochromic,-4.0,0.0,8,8,5,Inhouse
3112,Single Vision,1.61,Photochromic,-4.5,-2.75,0,2,5,Vendor
3113,Single Vision,1.74,Blue Cut,-1.25,-1.25,4,7,5,Inhouse
3114,Single Vision,1.74,Hard Coat,1.25,-1.75,9,8,5,Inhouse
3115,Single Vision,1.56,Blue Cut,0.75,-3.75,9,17,5,Inhouse
3116,Progressive,1.67,Hard Coat,-3.75,-1.0,10,5,5,Inhouse
3117,Progressive,1.61,Photochromic,0.5,-0.5,11,2,5,Inhouse
3118,Single Vision,1.56,Photochromic,-5.5,-1.0,10,10,5,Inhouse
3119,Progressive,1.74,Anti-Glare,-2.25,0.0,9,8,5,Inhouse
3120,Single Vision,1.61,Photochromic,-5.25,0.0,8,8,5,Inhouse
3121,Single Vision,1.74,Anti-Glare,1.25,-0.75,10,8,5,Inhouse
3122,Single Vision,1.56,Anti-Glare,0.5,-0.75,11,5,5,Inhouse
3123,Progressive,1.61,Blue Cut,-0.5,-0.25,10,10,5,Inhouse
3124,Single Vision,1.56,Blue Cut,-1.75,-2.5,2,7,5,Inhouse
3125,Single Vision,1.56,Blue Cut,4.0,0.0,0,4,5,Vendor
3126,Progressive,1.56,Anti-Glare,-1.75,-0.5,3,9,5,Inhouse
3127,Progressive,1.56,Hard Coat,-2.0,0.0,6,3,5,Inhouse
3128,Progressive,1.56,Blue Cut,-2.5,0.0,9,9,5,Inhouse
3129,Bifocal,1.56,Hard Coat,1.0,-0.75,7,6,5,Inhouse
3130,Progressive,1.56,Anti-Glare,-2.0,-0.25,11,8,5,Inhouse
3131,Bifocal,1.56,Photochromic,1.0,-1.0,12,8,5,Inhouse
3132,Single Vision,1.74,Blue Cut,-2.0,-0.25,4,9,5,Inhouse
3133,Single Vision,1.74,Blue Cut,-4.0,-1.0,2,4,5,Inhouse
3134,Single Vision,1.67,Anti-Glare,1.25,-0.75,0,5,5,Vendor
3135,Progressive,1.56,Hard Coat,0.0,-0.25,11,7,5,Inhouse
3136,Single Vision,1.74,Photochromic,2.25,-0.75,4,5,5,Inhouse
3137,Single Vision,1.61,Hard Coat,-2.75,-0.5,11,5,5,Inhouse
3138,Single Vision,1.56,Blue Cut,2.75,-1.0,11,9,5,Inhouse
3139,Single Vision,1.61,Blue Cut,-2.5,-1.25,3,9,5,Inhouse
3140,Single Vision,1.74,Photochromic,-2.5,-2.0,12,7,5,Inhouse
3141,Bifocal,1.56,Blue Cut,-2.0,0.0,4,9,5,Inhouse
3142,Single Vision,1.56,Blue Cut,-3.0,-1.25,12,8,5,Inhouse
3143,Single Vision,1.74,Anti-Glare,-3.0,-1.75,7,9,5,Inhouse
3144,Bifocal,1.74,Photochromic,-1.0,-0.75,12,2,5,Inhouse
3145,Single Vision,1.56,Blue Cut,-5.5,-1.25,3,12,5,Inhouse
3146,Single Vision,1.74,Photochromic,-2.0,-2.0,9,5,5,Inhouse
3147,Single Vision,1.56,Photochromic,-3.25,-1.0,12,6,5,Inhouse
3148,Single Vision,1.67,Anti-Glare,-3.25,-2.0,5,5,5,Inhouse
3149,Single Vision,1.61,Hard Coat,-1.0,-0.75,11,5,5,Inhouse
3150,Single Vision,1.61,Photochromic,0.25,-0.25,3,4,5,Inhouse
3151,Progressive,1.74,Anti-Glare,-0.75,0.0,7,6,5,Inhouse
3152,Progressive,1.74,Hard Coat,0.0,-0.75,2,12,5,Inhouse
3153,Single Vision,1.61,Anti-Glare,-4.75,0.0,12,8,5,Inhouse
3154,Single Vision,1.61,Hard Coat,-0.75,-0.5,0,1,5,Vendor
3155,Progressive,1.56,Photochromic,-4.0,0.0,10,5,5,Inhouse
3156,Single Vision,1.67,Photochromic,0.0,-0.75,2,5,5,Inhouse
3157,Single Vision,1.67,Anti-Glare,-1.75,-1.25,5,11,5,Inhouse
3158,Progressive,1.74,Hard Coat,2.0,-2.75,10,4,5,Inhouse
3159,Progressive,1.67,Anti-Glare,-4.25,-0.25,10,11,5,Inhouse
3160,Single Vision,1.56,Blue Cut,1.25,0.0,10,11,5,Inhouse
3161,Single Vision,1.74,Anti-Glare,-2.0,-1.5,4,4,5,Inhouse
3162,Progressive,1.61,Blue Cut,-3.25,-0.75,0,3,5,Vendor
3163,Bifocal,1.56,Blue Cut,1.25,-1.75,12,14,5,Inhouse
3164,Single Vision,1.56,Blue Cut,-3.75,-1.0,5,11,5,Inhouse
3165,Progressive,1.61,Hard Coat,-3.75,-2.5,8,3,5,Inhouse
3166,Progressive,1.67,Anti-Glare,4.75,-1.0,4,8,5,Inhouse
3167,Bifocal,1.67,Photochromic,-0.5,-0.75,4,10,5,Inhouse
3168,Single Vision,1.56,Blue Cut,-3.75,-1.25,10,10,5,Inhouse
3169,Single Vision,1.56,Anti-Glare,0.25,0.0,7,11,5,Inhouse
3170,Bifocal,1.74,Photochromic,-3.0,0.0,11,6,5,Inhouse
3171,Single Vision,1.67,Blue Cut,-0.25,-1.0,7,9,5,Inhouse
3172,Bifocal,1.56,Photochromic,-0.5,-3.25,0,4,5,Vendor
3173,Bifocal,1.56,Photochromic,-2.0,-0.75,2,8,5,Inhouse
3174,Single Vision,1.67,Anti-Glare,-1.75,-1.5,12,8,5,Inhouse
3175,Single Vision,1.67,Anti-Glare,-2.5,-0.25,10,13,5,Inhouse
3176,Single Vision,1.61,Blue Cut,-1.25,-1.0,12,6,5,Inhouse
3177,Single Vision,1.67,Blue Cut,1.75,-1.0,6,6,5,Inhouse
3178,Bifocal,1.56,Blue Cut,-1.5,-1.5,3,8,5,Inhouse
3179,Single Vision,1.74,Anti-Glare,0.5,-0.75,7,9,5,Inhouse
3180,Single Vision,1.74,Blue Cut,-1.25,-0.25,3,5,5,Inhouse
3181,Bifocal,1.74,Hard Coat,-2.25,-0.5,11,8,5,Inhouse
3182,Single Vision,1.61,Anti-Glare,-0.25,-0.75,5,7,5,Inhouse
3183,Single Vision,1.74,Photochromic,-3.75,-2.5,4,8,5,Inhouse
3184,Single Vision,1.56,Photochromic,1.5,-0.75,10,11,5,Inhouse
3185,Single Vision,1.67,Photochromic,-4.25,-0.25,8,7,5,Inhouse
3186,Progressive,1.74,Blue Cut,-4.0,-2.0,5,9,5,Inhouse
3187,Single Vision,1.74,Photochromic,-2.75,-1.5,8,4,5,Inhouse
3188,Single Vision,1.56,Blue Cut,-0.75,-3.0,9,7,5,Inhouse
3189,Single Vision,1.74,Hard Coat,-0.75,-1.25,10,13,5,Inhouse
3190,Progressive,1.61,Blue Cut,-2.75,-2.25,2,5,5,Inhouse
3191,Single Vision,1.56,Blue Cut,2.75,-0.25,6,14,5,Inhouse
3192,Single Vision,1.74,Anti-Glare,-2.0,-0.75,12,5,5,Inhouse
3193,Single Vision,1.74,Blue Cut,-2.5,0.0,9,14,5,Inhouse
3194,Progressive,1.61,Anti-Glare,-4.0,-2.0,0,3,5,Vendor
3195,Bifocal,1.56,Blue Cut,-3.75,-0.75,7,2,5,Inhouse
3196,Single Vision,1.56,Anti-Glare,-2.75,-0.75,10,2,5,Inhouse
3197,Single Vision,1.74,Photochromic,1.25,-1.25,10,13,5,Inhouse
3198,Progressive,1.56,Blue Cut,-3.0,0.0,8,13,5,Inhouse
3199,Progressive,1.74,Anti-Glare,-2.5,-1.5,0,2,5,Vendor
3200,Single Vision,1.56,Hard Coat,0.25,-1.5,12,6,5,Inhouse
3201,Progressive,1.67,Anti-Glare,-4.0,-2.25,8,6,5,Inhouse
3202,Progressive,1.74,Hard Coat,1.25,-3.75,8,2,5,Inhouse
3203,Single Vision,1.74,Photochromic,0.25,-2.0,6,7,5,Inhouse
3204,Single Vision,1.67,Photochromic,-1.0,-0.25,11,2,5,Inhouse
3205,Single Vision,1.56,Hard Coat,-2.75,-2.25,11,8,5,Inhouse
3206,Single Vision,1.61,Photochromic,-5.75,0.0,10,9,5,Inhouse
3207,Single Vision,1.74,Photochromic,1.0,-0.75,11,6,5,Inhouse
3208,Bifocal,1.56,Blue Cut,-0.75,-0.25,12,6,5,Inhouse
3209,Single Vision,1.56,Anti-Glare,-3.75,-0.75,12,8,5,Inhouse
3210,Single Vision,1.74,Hard Coat,-1.25,-2.0,0,2,5,Vendor
3211,Single Vision,1.74,Photochromic,-1.5,-3.25,6,9,5,Inhouse
3212,Progressive,1.56,Photochromic,-1.0,-1.0,11,7,5,Inhouse
3213,Single Vision,1.67,Hard Coat,1.0,-1.5,8,10,5,Inhouse
3214,Bifocal,1.56,Anti-Glare,0.75,-1.25,10,8,5,Inhouse
3215,Bifocal,1.56,Blue Cut,-1.5,-1.0,11,5,5,Inhouse
3216,Single Vision,1.67,Anti-Glare,-1.5,0.0,4,9,5,Inhouse
3217,Single Vision,1.74,Hard Coat,-5.0,-1.0,8,11,5,Inhouse
3218,Single Vision,1.61,Blue Cut,-2.75,-0.75,9,6,5,Inhouse
3219,Single Vision,1.56,Blue Cut,-0.75,-2.75,3,7,5,Inhouse
3220,Single Vision,1.74,Anti-Glare,-2.5,-1.75,0,1,5,Vendor
3221,Single Vision,1.74,Blue Cut,-2.0,-1.5,0,4,5,Vendor
3222,Bifocal,1.56,Hard Coat,-0.5,0.0,12,5,5,Inhouse
3223,Progressive,1.61,Anti-Glare,1.0,-0.25,9,11,5,Inhouse
3224,Single Vision,1.67,Anti-Glare,-1.75,-1.75,7,12,5,Inhouse
3225,Single Vision,1.61,Anti-Glare,-3.5,-0.75,2,10,5,Inhouse
3226,Bifocal,1.67,Blue Cut,-3.0,-1.5,0,4,5,Vendor
3227,Progressive,1.56,Blue Cut,3.25,-0.5,5,5,5,Inhouse
3228,Progressive,1.67,Photochromic,-1.5,-1.25,2,6,5,Inhouse
3229,Progressive,1.61,Photochromic,-1.5,-1.0,9,5,5,Inhouse
3230,Bifocal,1.74,Hard Coat,-2.75,-2.75,11,8,5,Inhouse
3231,Bifocal,1.67,Photochromic,1.5,-3.75,11,8,5,Inhouse
3232,Progressive,1.61,Anti-Glare,-3.25,0.0,9,5,5,Inhouse
3233,Progressive,1.61,Blue Cut,-4.5,0.0,7,5,5,Inhouse
3234,Single Vision,1.74,Photochromic,1.5,0.0,9,8,5,Inhouse
3235,Single Vision,1.56,Blue Cut,1.5,-1.5,7,12,5,Inhouse
3236,Bifocal,1.56,Hard Coat,-5.0,-0.25,7,8,5,Inhouse
3237,Progressive,1.74,Hard Coat,-1.75,-2.5,2,2,5,Inhouse
3238,Single Vision,1.67,Hard Coat,-0.5,-2.25,6,9,5,Inhouse
3239,Single Vision,1.67,Blue Cut,-5.5,-1.5,2,4,5,Inhouse
3240,Single Vision,1.67,Anti-Glare,-5.75,-0.5,11,13,5,Inhouse
3241,Single Vision,1.56,Hard Coat,-1.5,-1.75,14,10,5,Inhouse
3242,Single Vision,1.74,Anti-Glare,0.75,-0.25,2,11,5,Inhouse
3243,Single Vision,1.74,Hard Coat,1.25,-0.75,11,4,5,Inhouse
3244,Single Vision,1.56,Blue Cut,-2.75,-2.0,8,2,5,Inhouse
3245,Single Vision,1.67,Blue Cut,1.25,-0.5,9,6,5,Inhouse
3246,Progressive,1.56,Hard Coat,-4.75,0.0,2,8,5,Inhouse
3247,Progressive,1.74,Anti-Glare,-0.25,-2.5,10,4,5,Inhouse
3248,Single Vision,1.61,Photochromic,-4.0,-1.0,6,6,5,Inhouse
3249,Progressive,1.67,Anti-Glare,-2.0,-0.75,11,10,5,Inhouse
3250,Bifocal,1.74,Photochromic,-2.5,-0.25,11,11,5,Inhouse
3251,Single Vision,1.61,Photochromic,-6.0,-1.75,2,9,5,Inhouse
3252,Progressive,1.67,Photochromic,-3.0,-0.75,5,4,5,Inhouse
3253,Bifocal,1.67,Blue Cut,-1.0,-0.25,2,7,5,Inhouse
3254,Single Vision,1.56,Hard Coat,-1.0,-2.5,7,15,5,Inhouse
3255,Progressive,1.61,Hard Coat,-4.75,0.0,3,7,5,Inhouse
3256,Progressive,1.56,Blue Cut,2.0,-0.75,6,2,5,Inhouse
3257,Bifocal,1.74,Hard Coat,-1.25,0.0,11,6,5,Inhouse
3258,Single Vision,1.74,Photochromic,-2.0,-1.75,0,5,5,Vendor
3259,Single Vision,1.56,Photochromic,4.25,-0.75,12,12,5,Inhouse
3260,Single Vision,1.56,Anti-Glare,-0.25,-0.25,9,9,5,Inhouse
3261,Single Vision,1.67,Anti-Glare,-2.25,-1.5,10,5,5,Inhouse
3262,Single Vision,1.56,Photochromic,-5.0,-3.0,5,13,5,Inhouse
3263,Single Vision,1.61,Anti-Glare,-3.75,-0.5,3,10,5,Inhouse
3264,Progressive,1.61,Hard Coat,0.5,-2.5,11,5,5,Inhouse
3265,Progressive,1.67,Anti-Glare,-4.5,0.0,2,13,5,Inhouse
3266,Single Vision,1.74,Anti-Glare,-3.25,-2.5,5,4,5,Inhouse
3267,Single Vision,1.67,Hard Coat,-1.5,-0.75,6,9,5,Inhouse
3268,Single Vision,1.56,Blue Cut,0.75,0.0,9,8,5,Inhouse
3269,Single Vision,1.67,Photochromic,1.25,-1.5,10,8,5,Inhouse
3270,Single Vision,1.61,Hard Coat,-4.5,-0.25,8,5,5,Inhouse
3271,Single Vision,1.74,Anti-Glare,0.0,0.0,4,11,5,Inhouse
3272,Single Vision,1.67,Hard Coat,-1.25,-1.0,9,7,5,Inhouse
3273,Single Vision,1.74,Photochromic,1.75,-0.75,11,12,5,Inhouse
3274,Single Vision,1.56,Photochromic,-4.5,-0.75,0,5,5,Vendor
3275,Progressive,1.67,Hard Coat,2.25,-0.75,10,4,5,Inhouse
3276,Progressive,1.61,Photochromic,-1.25,-0.75,2,7,5,Inhouse
3277,Single Vision,1.56,Photochromic,-6.0,-1.0,7,8,5,Inhouse
3278,Progressive,1.56,Anti-Glare,-2.75,-3.0,4,5,5,Inhouse
3279,Progressive,1.74,Hard Coat,0.5,-3.25,5,2,5,Inhouse
3280,Single Vision,1.74,Hard Coat,-0.75,-1.75,6,7,5,Inhouse
3281,Single Vision,1.61,Photochromic,-1.75,-3.0,11,9,5,Inhouse
3282,Progressive,1.74,Blue Cut,-1.75,-0.75,0,3,5,Vendor
3283,Progressive,1.67,Blue Cut,1.75,-1.0,2,9,5,Inhouse
3284,Single Vision,1.67,Hard Coat,-2.0,-1.0,12,8,5,Inhouse
3285,Single Vision,1.74,Photochromic,-3.5,-0.5,3,8,5,Inhouse
3286,Bifocal,1.61,Anti-Glare,-2.25,-0.75,9,4,5,Inhouse
3287,Bifocal,1.67,Photochromic,-2.75,-0.75,12,8,5,Inhouse
3288,Single Vision,1.61,Hard Coat,-6.0,-1.25,9,13,5,Inhouse
3289,Single Vision,1.61,Blue Cut,-2.25,-1.0,4,7,5,Inhouse
3290,Single Vision,1.74,Photochromic,-0.25,-2.0,3,9,5,Inhouse
3291,Single Vision,1.67,Hard Coat,1.5,-2.5,3,5,5,Inhouse
3292,Single Vision,1.61,Anti-Glare,-0.5,-2.5,6,8,5,Inhouse
3293,Progressive,1.74,Photochromic,2.0,-2.5,2,8,5,Inhouse
3294,Bifocal,1.74,Photochromic,-0.5,0.0,12,5,5,Inhouse
3295,Progressive,1.61,Hard Coat,-1.25,-1.25,10,10,5,Inhouse
3296,Single Vision,1.56,Hard Coat,-1.5,-1.25,13,7,5,Inhouse
3297,Single Vision,1.67,Photochromic,-3.5,-1.75,6,6,5,Inhouse
3298,Progressive,1.67,Photochromic,2.5,-0.75,3,8,5,Inhouse
3299,Single Vision,1.56,Photochromic,-4.5,-0.25,3,7,5,Inhouse
3300,Single Vision,1.61,Anti-Glare,1.0,-3.25,8,10,5,Inhouse
3301,Single Vision,1.61,Anti-Glare,-5.25,-0.75,6,4,5,Inhouse
3302,Single Vision,1.67,Hard Coat,1.25,-0.25,4,10,5,Inhouse
3303,Single Vision,1.67,Anti-Glare,-1.0,-1.25,9,6,5,Inhouse
3304,Single Vision,1.74,Hard Coat,-1.0,-2.5,12,2,5,Inhouse
3305,Single Vision,1.56,Anti-Glare,-1.0,-2.25,10,10,5,Inhouse
3306,Bifocal,1.74,Hard Coat,-2.0,-1.25,0,5,5,Vendor
3307,Single Vision,1.67,Anti-Glare,-2.75,-2.25,4,3,5,Inhouse
3308,Progressive,1.61,Photochromic,2.75,0.0,5,8,5,Inhouse
3309,Single Vision,1.56,Hard Coat,1.0,-1.25,8,5,5,Inhouse
3310,Progressive,1.67,Anti-Glare,-1.5,-1.5,12,8,5,Inhouse
3311,Single Vision,1.61,Blue Cut,-2.5,-2.25,4,8,5,Inhouse
3312,Progressive,1.74,Photochromic,0.5,-1.25,3,4,5,Inhouse
3313,Progressive,1.56,Photochromic,-0.5,-2.0,10,6,5,Inhouse
3314,Bifocal,1.56,Blue Cut,-3.5,-0.75,12,7,5,Inhouse
3315,Single Vision,1.56,Blue Cut,0.75,-2.75,6,5,5,Inhouse
3316,Bifocal,1.67,Photochromic,-2.25,-1.25,5,2,5,Inhouse
3317,Progressive,1.61,Blue Cut,0.0,-1.5,0,5,5,Vendor
3318,Bifocal,1.56,Blue Cut,-2.75,-0.25,0,3,5,Vendor
3319,Progressive,1.61,Blue Cut,1.25,0.0,9,7,5,Inhouse
3320,Single Vision,1.74,Blue Cut,-4.75,0.0,3,15,5,Inhouse
3321,Progressive,1.67,Blue Cut,-2.0,-3.0,9,6,5,Inhouse
3322,Bifocal,1.56,Anti-Glare,-1.75,0.0,3,5,5,Inhouse
3323,Progressive,1.61,Photochromic,-1.75,-0.5,9,5,5,Inhouse
3324,Single Vision,1.56,Hard Coat,-4.5,-0.75,10,2,5,Inhouse
3325,Single Vision,1.56,Anti-Glare,-3.25,-0.25,5,4,5,Inhouse
3326,Single Vision,1.61,Photochromic,-0.75,-1.0,2,6,5,Inhouse
3327,Single Vision,1.56,Hard Coat,0.0,-1.5,9,13,5,Inhouse
3328,Bifocal,1.61,Anti-Glare,-3.0,-0.75,10,3,5,Inhouse
3329,Bifocal,1.74,Blue Cut,1.75,0.0,12,12,5,Inhouse
3330,Single Vision,1.67,Blue Cut,-2.0,-2.5,8,3,5,Inhouse
3331,Single Vision,1.56,Anti-Glare,3.0,-1.0,2,13,5,Inhouse
3332,Bifocal,1.67,Anti-Glare,1.25,-1.25,0,3,5,Vendor
3333,Single Vision,1.74,Photochromic,-4.0,-1.25,9,7,5,Inhouse
3334,Progressive,1.74,Photochromic,-2.5,-0.25,8,13,5,Inhouse
3335,Progressive,1.67,Anti-Glare,-4.0,0.0,10,10,5,Inhouse
3336,Progressive,1.56,Photochromic,-1.75,0.0,4,5,5,Inhouse
3337,Progressive,1.67,Hard Coat,0.25,-1.75,10,8,5,Inhouse
3338,Single Vision,1.61,Anti-Glare,-3.75,-1.75,5,8,5,Inhouse
3339,Progressive,1.56,Anti-Glare,0.5,-0.5,4,7,5,Inhouse
3340,Single Vision,1.61,Blue Cut,-2.25,-3.25,7,8,5,Inhouse
3341,Single Vision,1.61,Blue Cut,0.75,-1.75,12,8,5,Inhouse
3342,Progressive,1.56,Blue Cut,0.0,-2.25,2,5,5,Inhouse
3343,Bifocal,1.67,Blue Cut,1.5,0.0,8,2,5,Inhouse
3344,Single Vision,1.56,Blue Cut,-1.5,-2.0,11,10,5,Inhouse
3345,Single Vision,1.61,Photochromic,-5.5,-1.25,10,4,5,Inhouse
3346,Single Vision,1.67,Blue Cut,-2.75,-2.5,5,6,5,Inhouse
3347,Bifocal,1.67,Anti-Glare,-4.25,-0.75,0,3,5,Vendor
3348,Progressive,1.67,Anti-Glare,1.25,0.0,12,2,5,Inhouse
